0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
38,55,52,17,1,24,7,29,13,44,0,56,20,5,33,14,49,23,60,30,27,45,51,15,22,16,61,59,35,34,19,41,8,4,50,54,28,39,12,36,9,31,3,53,26,10,11,46,43,40,58,18,37,47,32,21,57,25,42,48,6,63,62,2
5,51,14,59,20,46,2,47,1,18,39,12,33,28,6,3,25,37,10,11,21,55,50,13,24,60,56,19,61,63,40,41,15,7,54,26,48,62,31,16,45,53,42,36,34,8,32,23,29,57,38,4,30,35,43,9,44,0,58,22,49,52,17,27
47,12,37,3,23,20,44,0,11,36,7,5,35,1,49,26,60,45,8,14,58,10,17,22,9,33,41,16,6,42,30,28,40,54,39,61,63,43,62,32,48,53,21,15,50,52,34,18,2,31,13,27,29,51,24,4,38,19,57,46,55,25,59,56
20,43,31,27,10,7,40,49,24,13,23,28,57,44,8,30,25,29,0,35,59,34,4,19,9,6,54,42,46,37,11,56,38,22,5,51,2,41,15,17,26,32,18,45,48,16,1,39,21,60,52,55,14,50,33,58,63,53,62,47,3,12,36,61
58,47,18,23,21,17,25,11,29,55,51,9,63,54,56,6,37,44,15,53,10,20,61,36,48,31,41,49,45,24,2,39,28,3,57,60,59,30,1,14,46,7,8,35,13,50,12,34,52,4,62,27,16,26,38,5,32,33,0,22,42,43,40,19
2,16,56,11,41,54,36,19,27,26,31,34,58,48,9,7,59,1,32,28,35,42,5,21,29,30,43,53,10,15,37,17,12,49,3,50,23,6,63,8,51,13,46,62,22,39,4,57,45,14,47,61,40,55,33,52,38,0,44,24,18,25,60,20
50,2,14,44,55,57,28,31,13,6,0,7,18,34,53,1,49,10,41,11,33,29,30,21,58,23,62,60,45,25,56,47,16,26,17,19,8,43,35,36,52,59,24,27,54,61,38,12,5,15,46,32,4,37,42,39,22,48,51,40,3,63,9,20
39,44,42,4,30,40,48,49,17,1,45,59,20,5,14,19,7,11,10,33,2,62,8,9,47,27,16,46,55,50,25,36,34,21,29,22,0,57,52,41,6,54,15,13,53,26,56,18,63,61,23,12,58,51,31,38,32,60,3,28,35,37,24,43
52,13,58,36,45,1,56,21,7,18,2,9,22,5,55,48,50,51,24,32,27,10,19,16,53,25,4,39,57,43,11,23,6,61,59,40,12,38,17,8,44,3,33,49,54,63,35,47,37,14,20,60,26,30,31,41,15,34,0,28,46,42,29,62
16,53,10,4,57,23,59,42,62,25,41,34,18,24,48,19,47,56,27,37,35,49,0,30,3,1,12,6,33,45,20,5,31,11,51,58,38,28,22,54,21,40,7,36,52,61,55,44,32,8,43,17,2,29,26,15,60,14,39,46,13,63,9,50
1,7,39,52,31,57,43,16,4,17,12,28,45,26,44,22,51,63,11,40,53,8,37,3,2,33,35,34,61,42,6,14,54,10,18,21,13,24,29,41,56,38,9,0,25,32,55,5,46,20,60,15,58,50,23,62,47,27,49,19,30,36,59,48
25,19,61,8,53,1,45,22,54,32,10,35,0,17,4,29,23,7,6,13,3,5,24,34,39,42,9,36,40,20,60,56,51,58,52,31,63,37,57,16,46,26,59,62,30,27,11,15,49,14,38,21,2,44,48,41,55,47,12,28,50,33,18,43
12,45,7,25,49,58,9,4,39,26,8,11,21,46,43,51,13,34,63,3,29,27,0,15,33,17,48,57,22,31,14,37,44,30,41,47,5,1,54,24,32,10,23,52,42,20,28,38,16,62,18,36,59,56,35,55,40,61,19,50,60,53,6,2
16,37,28,62,61,13,7,0,39,18,30,58,46,8,55,33,21,22,5,40,47,38,45,52,25,50,42,4,57,35,26,11,63,34,10,41,31,1,36,56,59,53,24,29,48,60,43,3,54,15,27,49,17,44,6,12,9,2,20,32,51,23,14,19
6,1,60,35,51,37,47,39,28,42,21,20,53,27,17,62,31,15,59,9,19,58,48,44,45,13,43,2,18,56,26,38,30,10,0,4,50,24,12,61,54,29,14,16,11,7,41,46,57,5,8,63,25,23,40,55,33,52,22,3,32,34,49,36
33,51,24,41,57,38,47,32,13,31,5,37,36,34,15,21,26,25,20,59,30,27,50,61,40,58,56,16,39,18,55,8,45,9,63,19,10,14,48,11,2,46,7,62,43,1,12,42,49,28,4,22,0,3,53,60,52,29,44,35,17,54,6,23
6,3,15,27,13,56,38,59,26,42,7,17,33,5,61,43,55,62,11,25,37,21,54,1,4,41,32,22,63,44,48,10,35,49,47,19,28,8,34,29,39,52,46,18,23,51,60,57,0,50,58,53,16,24,9,14,20,30,31,40,36,2,45,12
1,36,9,44,19,27,25,30,57,14,3,52,18,17,2,33,23,29,50,38,8,47,42,55,5,20,46,22,13,26,48,35,62,11,40,59,7,34,16,28,15,49,60,12,58,61,24,31,21,63,4,43,39,45,37,32,51,0,54,56,6,53,41,10
62,61,13,58,18,22,27,56,46,47,12,44,4,0,42,35,5,55,21,6,14,49,28,23,15,57,37,33,45,53,1,16,30,59,43,48,52,17,10,31,24,36,25,51,54,63,11,20,29,40,2,26,41,50,7,39,38,8,34,32,19,60,3,9
26,61,22,17,35,24,8,53,30,4,60,56,54,20,44,36,48,23,9,42,16,21,62,6,39,1,13,10,63,2,45,29,59,46,34,43,58,7,0,15,31,50,49,51,32,11,18,14,47,28,3,37,19,41,27,5,33,57,52,12,38,55,40,25
10,22,52,59,17,3,57,49,7,5,62,30,16,56,51,34,25,58,28,53,11,12,60,20,24,50,44,1,48,47,36,13,40,37,63,2,31,29,54,55,21,18,19,14,35,0,38,8,43,23,26,27,42,9,32,45,15,41,4,46,6,33,61,39
44,30,58,28,45,51,49,47,17,46,18,15,8,24,27,62,25,57,63,21,34,61,54,22,9,60,23,4,55,36,7,39,0,42,1,16,53,11,40,32,48,29,10,5,3,12,13,52,14,38,20,37,35,41,56,19,2,50,33,43,59,6,31,26
50,63,7,48,36,24,37,45,5,2,1,4,59,60,39,8,21,3,25,17,41,55,26,27,0,29,6,61,58,35,30,42,52,47,49,16,46,13,57,44,28,15,33,18,12,23,38,14,20,43,62,31,56,9,10,54,11,51,34,40,53,22,32,19
43,26,6,60,14,4,22,45,28,63,29,12,53,33,46,54,48,57,31,38,37,19,47,15,11,51,35,10,59,25,17,23,3,58,0,40,62,56,27,61,24,8,42,18,13,41,32,39,49,9,44,1,16,36,21,30,55,7,34,50,5,20,52,2
2,36,33,6,52,9,16,1,47,22,0,53,34,29,3,12,13,63,48,50,60,39,7,23,30,25,27,18,14,38,37,28,15,10,17,32,24,40,21,59,49,20,31,11,46,43,4,54,51,44,35,5,19,56,8,62,41,45,57,26,55,58,42,61
54,58,25,24,16,43,18,57,53,63,60,1,48,56,10,14,19,17,47,62,52,50,27,2,46,33,32,30,45,23,37,44,34,6,29,36,20,41,40,0,9,5,15,61,21,22,7,13,59,8,49,42,39,4,12,55,35,31,3,11,51,26,38,28
63,58,62,15,45,8,25,49,35,29,1,28,32,37,43,4,11,21,39,38,57,13,44,6,20,23,9,12,22,24,55,27,41,18,34,30,47,46,56,42,7,0,52,3,19,59,36,51,48,53,33,61,5,50,31,60,17,26,14,16,40,2,54,10
29,20,32,15,10,36,42,45,51,25,4,47,46,6,26,9,55,12,21,11,30,24,62,38,31,13,19,33,28,40,2,3,43,53,52,48,1,60,18,61,50,7,56,57,49,44,35,59,22,23,17,16,5,37,0,39,34,58,27,8,14,54,41,63
25,2,30,55,15,0,51,5,43,24,63,50,21,10,37,49,19,17,27,13,32,48,8,45,7,44,29,31,33,11,16,54,36,20,62,59,40,1,42,35,38,28,14,52,26,61,60,3,12,18,57,41,58,46,34,39,22,56,47,4,23,53,6,9
28,3,1,33,27,32,54,7,21,5,26,45,35,46,2,55,17,8,34,36,63,50,10,14,62,20,37,6,47,60,0,56,13,42,4,39,11,49,41,40,57,61,58,12,59,18,43,23,15,24,51,53,16,22,52,48,19,31,9,25,30,44,38,29
33,42,57,18,2,27,62,0,36,55,26,49,59,37,60,5,56,8,21,3,19,24,31,7,51,32,16,48,50,13,34,54,44,53,4,47,11,20,1,17,61,14,39,28,52,9,46,29,23,45,41,38,63,10,43,15,35,30,25,58,22,12,6,40
7,35,50,48,53,8,32,62,39,61,44,13,23,20,12,55,25,60,41,36,16,4,27,15,1,54,52,58,31,0,2,5,43,59,10,19,57,6,21,29,3,33,24,26,18,63,42,9,40,45,56,30,38,28,46,49,22,51,17,37,47,14,11,34
46,45,39,29,11,56,41,21,42,5,28,48,49,33,31,16,44,26,0,1,53,60,7,36,59,57,40,25,17,37,34,15,43,52,27,20,8,54,18,19,32,51,61,14,62,55,58,35,22,38,50,23,63,47,2,12,10,13,6,9,4,30,3,24
54,0,4,9,61,26,14,16,1,22,34,62,18,39,48,35,11,60,10,56,15,57,43,25,63,2,42,40,23,36,7,45,46,30,44,3,27,50,41,33,28,17,38,55,59,49,6,31,29,51,47,37,58,21,8,24,53,20,13,32,12,19,52,5
3,38,28,63,20,32,13,58,52,42,27,34,12,51,37,29,35,60,46,36,18,62,25,21,49,5,54,44,50,1,30,24,61,14,43,40,10,4,0,39,2,22,26,31,16,53,6,8,48,45,33,17,9,56,19,41,59,55,23,15,47,11,57,7
10,14,4,51,11,28,3,33,36,55,52,43,2,31,63,6,27,15,58,50,17,12,42,16,20,24,7,1,62,25,57,22,53,47,34,54,8,46,30,59,39,48,35,13,21,23,5,45,32,26,49,61,9,40,60,18,37,0,29,44,56,41,19,38
23,58,24,47,46,61,25,16,26,21,52,57,28,19,4,35,34,2,56,14,55,27,44,5,59,45,48,39,33,53,41,11,18,7,1,12,50,43,60,6,40,38,3,32,15,29,37,22,10,17,8,63,54,42,13,51,49,31,62,20,9,30,0,36
15,32,39,22,60,53,33,62,1,61,42,0,27,21,57,56,36,50,6,41,43,3,14,19,49,52,51,23,31,55,16,13,48,63,5,28,54,45,18,7,26,8,17,24,4,37,9,25,34,35,44,29,59,40,46,38,12,11,47,2,58,20,10,30
26,19,1,13,16,62,15,37,40,38,32,43,56,4,44,20,23,3,5,27,28,45,9,29,22,63,12,24,36,18,17,53,6,51,30,25,50,47,42,60,0,10,8,34,39,49,58,21,33,54,46,11,31,48,7,59,55,35,14,41,52,57,61,2
34,60,16,3,6,58,59,13,38,42,21,63,51,9,40,7,32,36,52,26,44,57,25,14,12,23,20,33,19,22,4,55,11,35,2,0,29,53,15,49,37,46,28,50,43,27,10,45,39,1,18,8,47,54,48,56,17,24,5,31,61,62,30,41
7,52,47,6,50,11,5,46,29,37,26,19,23,27,28,44,38,20,61,40,2,39,18,55,63,56,1,25,62,31,4,3,8,51,0,53,34,15,14,32,22,57,33,60,10,36,43,35,42,58,30,21,9,16,49,59,13,17,41,48,12,45,24,54
15,8,40,35,62,44,10,18,38,33,23,61,7,6,56,55,17,60,48,20,59,57,14,2,53,9,39,43,63,3,22,58,37,32,5,1,21,25,52,51,47,16,49,13,11,30,26,0,19,41,27,54,46,42,12,29,34,31,24,36,45,28,4,50
25,36,13,16,19,31,4,57,1,29,61,49,11,34,28,44,21,17,7,32,24,40,52,60,2,45,38,62,3,59,26,43,0,51,18,23,6,9,33,5,39,12,8,55,47,46,48,53,58,54,35,15,30,37,27,14,50,22,42,56,20,63,10,41
37,28,14,4,20,18,57,48,31,17,62,41,11,38,32,56,19,9,22,35,29,49,12,8,42,59,50,3,15,43,24,60,52,53,26,10,6,0,23,7,51,47,2,36,13,16,1,45,54,46,44,63,61,39,30,25,21,27,58,40,33,5,55,34
1,5,25,60,37,55,52,47,48,34,12,0,35,10,43,2,53,63,49,13,29,33,11,32,39,57,3,20,62,4,26,8,50,58,59,19,30,40,18,24,6,17,41,45,56,42,31,15,51,14,27,16,38,44,36,22,9,61,7,23,28,46,54,21
51,33,26,35,58,31,40,49,32,48,22,57,53,30,18,19,61,6,54,13,10,8,5,21,9,17,62,43,25,7,47,4,60,15,2,45,56,39,1,11,16,29,23,27,14,0,55,34,37,63,42,3,24,50,28,44,59,41,52,12,38,36,46,20
48,57,44,59,8,19,18,63,41,14,24,29,43,26,7,30,11,5,0,13,12,40,16,53,31,60,37,49,62,25,17,27,56,46,9,32,20,3,33,21,51,55,58,35,47,15,42,10,2,54,38,50,6,61,1,39,45,52,28,4,23,22,36,34
44,30,53,29,36,63,46,57,2,9,3,19,59,31,42,60,56,35,54,15,22,47,6,32,39,4,12,0,48,40,21,49,14,41,16,52,23,27,17,58,33,34,51,8,50,5,7,28,62,13,26,1,38,37,10,43,45,25,24,18,20,11,61,55
29,62,52,36,59,55,53,51,63,44,42,17,57,23,37,7,48,60,56,10,41,0,18,25,13,1,16,9,14,38,3,15,33,26,43,12,27,5,20,35,46,11,24,47,31,22,49,50,21,28,19,8,39,61,40,2,34,30,6,58,4,54,32,45
42,60,9,38,8,19,28,1,62,59,36,3,51,34,45,44,25,48,6,4,0,56,54,50,27,16,17,57,39,10,5,13,30,14,33,43,37,24,20,41,21,55,46,2,35,12,52,26,58,23,22,61,7,29,53,31,32,15,49,63,47,18,11,40
2,58,25,8,42,19,12,40,30,33,43,15,34,36,28,21,29,24,60,35,41,3,59,13,27,17,11,1,26,50,23,49,53,38,56,22,7,37,4,0,55,62,20,18,63,16,61,6,5,57,45,44,47,9,39,32,54,14,46,10,51,48,52,31
24,26,14,23,58,11,36,61,19,31,47,0,25,53,42,29,39,8,30,20,3,4,44,51,27,22,63,6,56,13,38,2,28,18,7,16,41,17,35,10,46,48,5,1,33,9,60,52,55,57,49,21,62,34,32,40,37,45,50,43,12,15,59,54
10,9,26,41,40,35,47,24,33,62,0,38,37,36,28,27,63,1,61,60,53,11,42,18,57,21,54,30,48,45,14,46,5,4,34,12,58,55,25,43,19,32,22,56,13,59,6,52,44,8,23,20,2,7,16,29,49,17,31,39,50,51,15,3
46,33,17,45,20,11,37,39,14,53,51,2,43,22,24,63,61,44,54,1,30,60,12,21,34,3,35,7,52,56,28,15,31,40,62,27,36,50,42,16,4,5,26,48,57,13,8,38,23,47,25,58,10,0,49,55,9,41,6,29,32,59,18,19
35,13,9,60,57,10,42,51,32,30,47,8,1,4,15,56,53,46,39,21,27,2,55,31,58,5,63,6,54,43,22,16,25,49,36,0,50,62,59,38,18,48,33,41,12,19,28,24,34,44,3,14,20,37,40,29,17,61,7,52,11,23,45,26
2,37,55,31,56,10,59,13,39,17,9,40,3,63,14,38,41,12,44,6,36,27,42,16,29,32,8,45,11,47,21,25,43,0,30,1,26,22,7,62,51,50,28,57,20,33,15,35,24,34,52,4,61,19,5,48,23,18,46,53,58,49,60,54
60,33,6,61,7,24,32,28,9,54,27,16,58,41,11,4,37,35,52,22,1,26,59,19,23,8,50,56,53,45,62,12,39,21,18,63,15,34,44,25,13,5,3,36,0,55,46,20,29,42,10,49,51,40,47,30,17,38,2,14,48,31,43,57
60,24,14,3,49,30,25,20,46,44,39,2,23,28,58,13,50,6,7,55,35,42,27,33,62,18,15,12,9,0,41,48,61,19,8,54,11,59,26,36,34,45,10,40,43,4,56,32,63,22,57,21,53,37,31,38,29,16,5,51,47,1,17,52
56,60,24,28,45,15,34,11,54,14,21,10,27,63,58,61,39,51,37,6,19,42,23,57,50,49,22,33,36,9,26,38,62,0,44,32,41,47,1,30,52,3,48,25,5,35,2,46,20,29,12,40,18,55,16,13,31,59,17,7,43,8,4,53
48,33,24,62,23,2,9,47,12,10,52,3,31,36,8,16,34,53,18,25,15,6,29,61,63,32,50,45,51,19,21,14,5,40,7,27,37,30,11,57,1,26,46,60,59,13,38,17,22,28,44,35,56,41,43,49,20,39,54,58,0,4,42,55
3,16,10,63,18,42,47,41,62,35,45,53,29,49,2,59,39,20,8,6,21,51,5,11,26,22,9,4,40,15,13,61,19,48,25,14,24,27,28,58,56,7,46,55,12,23,37,44,57,34,31,38,17,50,54,1,52,33,60,43,36,30,0,32
27,13,22,4,9,38,39,31,42,32,56,50,48,19,23,45,30,5,61,15,20,58,11,63,53,34,18,26,57,35,28,43,25,41,21,47,17,46,8,60,54,3,14,36,1,29,0,49,33,16,2,55,24,10,52,44,59,6,37,62,51,40,7,12
0,36,20,51,33,46,8,54,15,34,56,55,25,42,45,57,59,30,63,24,50,47,29,22,18,39,41,49,31,44,32,14,10,3,26,23,7,17,9,5,53,58,6,1,11,48,52,4,12,43,61,21,2,16,40,37,38,13,28,19,27,35,60,62
48,45,11,17,9,25,1,33,36,37,56,0,15,18,40,49,13,61,28,30,35,3,20,29,53,22,14,46,62,44,16,38,12,27,47,50,19,23,10,51,39,2,58,54,21,8,7,63,52,5,57,43,42,34,26,4,31,41,60,32,6,24,59,55
16,47,2,25,18,60,14,39,50,12,7,10,56,19,48,53,11,26,32,44,43,28,58,35,42,29,63,20,30,21,54,45,41,0,61,6,59,57,36,23,34,38,8,17,46,52,9,40,49,55,62,27,51,1,31,5,22,15,13,37,24,33,4,3
2,16,43,59,54,38,35,18,19,5,61,1,24,37,48,27,15,60,58,41,14,47,4,21,33,52,62,56,30,25,49,17,50,51,63,40,28,8,0,9,10,23,26,36,53,45,42,39,32,55,3,13,44,29,7,31,12,20,11,46,22,6,57,34
42,25,52,26,47,19,45,37,62,21,30,48,17,33,29,50,51,24,10,8,2,34,53,12,39,54,40,58,15,0,4,14,56,5,36,28,57,41,3,43,38,7,18,59,31,9,44,23,11,32,27,1,46,60,61,20,13,49,16,63,55,35,22,6
59,60,9,58,53,13,22,17,28,57,32,5,3,35,34,62,6,4,8,2,41,1,44,52,24,50,20,43,27,18,37,54,10,39,29,49,63,61,16,38,11,15,14,51,33,42,47,0,25,55,7,45,48,12,36,46,23,56,21,31,30,19,26,40
34,36,43,41,37,25,0,49,32,10,52,51,61,31,21,33,50,63,22,44,29,4,20,12,19,18,7,57,14,27,56,53,46,45,8,59,47,6,38,3,1,23,17,35,58,5,48,2,40,11,60,15,24,30,26,13,28,55,62,16,39,54,42,9
55,63,33,48,21,42,41,0,10,44,27,18,23,8,47,50,6,54,52,61,22,43,53,58,59,36,57,37,5,31,28,45,13,60,25,15,30,17,11,62,46,38,49,40,32,19,24,51,39,35,16,12,20,1,29,4,7,9,56,2,14,26,3,34
16,47,3,53,8,29,52,54,26,57,48,22,58,18,31,37,50,61,27,33,36,10,46,21,40,2,9,6,13,56,0,41,45,44,49,11,39,43,17,55,12,7,28,30,60,32,15,5,20,24,1,62,35,25,59,23,14,34,19,4,38,51,42,63
25,6,14,46,17,1,52,60,54,59,40,49,5,10,42,35,55,2,29,20,18,51,28,47,27,9,3,37,4,58,11,56,53,7,8,44,62,41,0,39,26,63,57,22,21,36,31,23,32,61,38,13,50,43,12,45,15,33,48,19,34,24,30,16
48,36,62,16,20,12,30,34,1,43,0,38,8,21,25,4,40,9,53,22,11,56,57,39,19,27,17,26,31,46,33,35,50,23,55,59,2,6,45,60,47,7,28,32,61,18,15,49,29,51,24,52,63,54,10,41,37,13,3,14,58,5,42,44
51,17,46,62,34,48,33,57,41,3,39,0,25,56,26,4,36,9,42,11,63,47,2,5,55,61,32,6,53,12,8,45,44,50,20,23,14,13,28,10,31,22,49,24,7,58,19,15,1,35,59,40,52,27,43,16,29,30,54,18,37,21,38,60
4,58,52,61,56,12,2,45,22,21,8,40,26,1,5,20,23,54,0,41,32,17,13,33,15,18,38,19,53,37,46,62,42,43,24,9,29,27,7,34,10,3,16,51,63,36,50,49,48,11,57,60,30,59,35,31,55,25,14,39,44,28,6,47
17,30,43,60,48,13,31,12,37,51,61,63,16,38,23,56,39,41,1,26,5,47,0,20,3,40,29,58,6,35,50,10,57,9,32,15,52,2,27,42,14,19,22,18,34,25,21,55,28,49,24,11,4,62,33,59,53,46,36,45,44,8,54,7
42,49,22,55,5,38,60,29,10,23,20,50,62,30,1,46,6,28,0,56,8,34,54,16,39,26,33,41,48,31,2,11,7,35,51,43,13,4,17,44,47,12,15,21,57,52,40,53,3,45,14,27,24,63,37,18,19,36,25,58,32,9,59,61
47,7,58,50,61,42,44,31,4,6,28,16,3,34,36,33,48,10,35,62,26,27,11,55,37,8,1,53,13,0,43,39,60,32,49,38,15,63,52,24,54,29,2,12,19,45,18,23,9,59,57,17,5,20,14,30,56,51,41,22,25,40,46,21
5,56,57,2,8,42,20,18,36,19,17,1,39,62,28,29,22,24,63,61,40,41,25,54,48,21,4,51,50,30,12,23,0,55,31,58,34,16,38,46,14,45,9,33,53,7,10,32,3,49,47,59,15,52,11,44,35,37,27,26,6,13,60,43
11,34,59,17,10,32,6,31,35,53,40,44,41,19,20,3,46,33,55,63,15,56,24,45,9,25,37,5,16,22,52,54,0,28,49,61,43,4,1,7,18,38,30,29,2,12,36,60,51,8,47,58,48,23,21,42,13,62,57,39,50,26,27,14
33,17,28,25,18,30,55,34,42,11,14,59,0,15,56,62,36,24,20,63,3,49,61,10,9,46,16,29,22,44,1,13,6,4,26,32,48,50,45,60,12,41,21,57,23,7,51,38,54,2,47,40,39,43,19,35,53,52,27,31,58,8,5,37
54,51,8,26,14,57,15,58,50,33,31,11,24,22,48,55,30,1,59,61,7,3,20,4,45,60,19,5,52,56,23,0,9,2,37,13,16,47,18,38,28,35,12,53,39,42,41,44,49,21,17,29,32,46,43,34,27,63,36,6,25,40,10,62
47,61,62,55,48,27,11,60,1,28,21,57,33,43,24,5,42,52,38,36,6,50,35,18,10,41,9,8,17,54,25,56,44,46,53,13,20,26,40,23,34,49,58,39,51,12,22,31,15,7,2,30,19,16,45,63,0,37,32,29,4,3,59,14
63,27,53,62,39,47,36,2,50,15,56,0,10,38,8,5,18,3,52,32,37,31,11,26,19,55,23,46,48,54,58,7,43,20,51,1,61,12,21,14,42,49,6,13,16,35,22,40,24,28,41,25,17,34,30,44,60,4,59,33,29,57,45,9
7,41,52,46,0,51,40,20,14,62,17,45,9,47,13,55,3,15,27,30,11,31,32,59,50,44,63,16,12,49,26,61,54,10,6,60,4,37,25,2,29,22,42,28,18,1,38,5,39,48,56,33,19,43,8,23,21,35,34,53,57,24,36,58
22,15,41,61,29,13,32,11,2,34,9,51,42,14,40,52,43,5,56,33,19,20,10,53,3,46,58,16,27,55,63,31,49,36,38,57,59,28,44,1,0,12,37,48,30,26,8,17,50,24,60,6,54,4,35,7,62,18,47,45,23,25,39,21
41,35,56,20,40,9,1,16,6,51,53,61,10,52,17,5,38,19,48,31,43,57,27,39,44,22,14,30,11,59,46,7,63,3,47,15,23,49,60,32,33,36,0,18,28,24,29,50,54,45,26,21,42,4,8,62,12,34,2,25,13,55,37,58
8,24,7,3,43,19,44,18,60,52,54,26,53,20,25,12,22,32,6,11,34,38,59,61,50,9,5,27,49,40,21,17,0,62,48,36,4,14,58,55,30,63,45,42,15,1,46,56,57,33,16,39,37,41,47,10,28,31,13,51,35,29,23,2
36,15,21,33,55,46,6,4,51,26,18,56,24,3,16,52,38,60,5,22,32,31,20,9,39,10,13,63,48,12,59,14,44,43,34,19,30,11,1,42,50,35,8,47,17,53,61,0,27,7,41,28,40,25,58,49,54,29,45,57,37,62,2,23
31,60,46,38,0,30,8,57,23,47,18,61,59,62,52,58,53,11,21,28,19,35,6,33,54,27,16,49,40,9,43,24,29,7,20,13,2,17,37,50,10,39,63,55,48,51,36,5,56,14,26,45,15,32,44,12,3,25,34,1,4,41,22,42
14,58,13,16,33,34,61,2,29,40,8,39,52,37,53,19,63,25,23,21,59,18,0,28,46,57,7,50,31,17,4,24,1,42,62,54,32,51,44,49,12,41,47,35,20,60,27,48,55,43,36,10,3,6,11,56,15,9,5,45,22,30,38,26
51,9,35,11,52,31,25,30,60,20,32,48,36,17,4,14,10,27,39,16,44,26,6,38,5,45,22,59,0,24,43,56,61,41,46,19,57,23,29,40,54,55,37,62,12,2,47,50,63,13,58,42,8,3,53,33,18,7,34,15,28,1,21,49
40,31,48,7,49,2,41,35,26,9,14,0,27,46,34,11,63,3,56,60,13,45,39,8,10,44,28,25,22,54,62,17,1,50,38,20,37,18,36,32,52,51,21,57,42,29,33,53,15,24,12,16,23,43,6,19,5,59,58,4,30,61,47,55
32,63,8,0,13,40,24,53,27,42,46,51,2,28,57,6,16,22,34,44,62,3,58,9,7,52,19,1,25,37,11,23,36,41,39,45,59,18,50,29,17,12,15,33,43,30,31,20,48,47,4,56,49,5,10,54,35,55,38,14,21,26,61,60
37,54,22,2,39,24,21,43,34,8,28,29,0,53,35,49,12,10,40,38,33,59,31,61,11,20,6,13,55,58,27,45,52,14,62,16,56,15,1,60,5,46,42,48,47,9,63,36,17,19,26,50,7,25,44,32,4,51,41,30,57,3,23,18
39,10,60,23,44,8,18,54,21,29,62,26,33,28,31,40,59,6,37,15,25,43,50,9,52,13,20,63,19,5,16,38,36,32,46,48,17,1,4,7,12,22,42,3,47,34,56,35,24,30,58,27,51,53,57,55,0,11,49,41,14,2,45,61
53,21,40,38,7,18,54,49,20,16,15,46,4,62,56,30,37,19,5,27,47,6,42,35,48,60,25,12,43,14,3,22,13,28,2,63,55,45,34,36,41,58,11,51,39,9,1,24,0,8,50,23,44,26,52,31,59,17,57,29,61,33,10,32
33,5,62,32,49,4,22,23,54,3,35,11,58,6,12,47,0,26,10,19,29,63,18,48,17,38,60,40,59,34,53,46,45,24,50,30,57,7,14,56,51,61,36,13,55,44,15,39,21,31,8,37,52,42,9,1,43,16,28,27,2,41,20,25
11,8,28,37,32,41,3,20,24,53,9,25,30,58,12,55,42,62,39,63,15,26,18,54,35,10,2,49,21,44,40,1,50,27,45,51,48,57,56,59,38,29,23,31,5,33,22,61,34,16,36,4,52,43,17,7,14,0,47,60,13,6,46,19
12,43,25,49,57,35,51,61,38,15,19,52,10,53,54,59,46,34,28,2,13,56,47,8,5,7,4,23,40,30,45,29,39,55,0,24,33,14,9,6,27,42,1,41,16,32,44,18,50,60,22,31,3,58,36,26,37,21,62,20,63,48,17,11
5,11,24,23,41,32,6,58,29,33,40,19,20,51,45,8,44,39,2,13,14,43,25,36,53,0,15,31,27,10,54,56,28,16,7,17,4,57,9,21,3,60,49,55,46,37,62,35,1,42,38,61,48,22,30,12,63,34,50,18,52,59,26,47
58,55,5,23,20,1,0,62,46,63,60,50,21,37,44,33,28,29,56,4,19,9,30,35,8,51,42,36,43,3,14,47,57,32,49,48,34,6,61,45,13,10,41,16,27,17,2,38,11,31,25,22,12,24,59,18,7,54,15,26,39,40,53,52
50,24,53,32,28,8,18,13,22,45,38,12,16,29,14,31,48,62,61,21,46,37,63,25,44,9,27,43,54,40,5,1,30,60,39,52,47,34,19,42,6,59,58,57,55,15,17,2,56,49,20,23,10,51,11,35,7,36,26,3,33,0,41,4
32,38,27,13,9,43,51,53,50,39,45,3,47,54,20,29,28,40,5,22,2,11,49,10,59,61,16,0,31,8,34,26,56,17,57,23,7,60,46,36,48,4,55,6,44,58,14,42,25,19,62,12,1,37,21,35,24,15,33,18,41,63,30,52
29,62,18,1,48,44,41,28,37,23,26,22,34,17,10,33,15,47,8,0,40,43,6,12,57,51,4,20,7,53,58,49,56,11,39,16,24,42,5,46,50,25,30,19,3,61,32,38,54,13,52,55,31,63,59,9,21,35,60,36,27,14,2,45
28,42,47,13,50,33,44,20,19,30,22,61,38,1,29,24,48,58,53,7,63,14,49,6,25,40,36,31,18,46,43,0,26,54,12,35,34,27,23,32,4,9,52,62,39,37,17,16,3,5,15,55,8,21,60,51,11,57,2,56,10,45,59,41
15,62,61,36,12,21,48,54,34,9,2,32,18,10,43,47,52,37,5,22,24,16,49,53,59,25,35,38,44,8,30,56,46,4,39,14,42,51,20,40,17,11,60,63,27,31,29,7,0,3,58,45,28,6,26,33,19,50,1,57,23,55,41,13
58,59,43,49,36,0,19,40,5,2,24,13,35,14,57,15,55,26,34,29,7,27,62,54,31,3,41,25,12,4,18,47,16,42,52,56,9,32,11,44,30,6,46,17,63,28,61,45,10,37,51,33,20,23,48,1,22,38,8,39,21,50,60,53
